v	B
1700.258693	47.36504357
1700.008371	46.45580516
1699.758121	45.55948101
1699.507946	44.68145614
1699.257844	43.82156808
1699.007816	42.97900691
1698.757862	42.17298368
1698.507981	41.40069993
1698.258173	40.69159675
1698.008439	40.0157507
1697.758778	39.37021282
1697.509191	38.74555667
1697.259677	38.13184088
1697.010237	37.52886132
1696.760869	36.99413522
1696.511576	36.48715541
1696.262355	36.1002913
1696.013207	35.74150956
1695.764133	35.38776364
1695.515132	35.03896705
1695.266204	34.69503492
1695.017349	34.40817394
1694.768567	34.20230072
1694.519858	34.06302626
1694.271222	33.92495622
1694.022659	33.78808202
1693.774169	33.69844859
1693.525752	33.67039644
1693.277408	33.70097649
1693.029136	33.78076008
1692.780938	33.89606608
1692.532812	34.07008274
1692.284759	34.28497368
1692.036778	34.55712671
1691.78887	34.95687433
1691.541035	35.38822214
1691.293273	35.85500391
1691.045583	36.33026162
1690.797965	36.81939864
1690.55042	37.37410614
1690.302948	38.01363861
1690.055548	38.70047836
1689.80822	39.42057531
1689.560965	40.15463391
1689.313782	40.90293507
1689.066671	41.66576553
1688.819633	42.45394893
1688.572667	43.26344447
1688.325773	44.08921133
1688.078951	44.93154902
1687.832202	45.79080161
1687.585525	46.66476762
1687.338919	47.54125544
1687.092386	48.43275668
1686.845925	49.33507974
1686.599536	50.2359565
1686.353218	51.15334593
1686.106973	52.04313431
1685.8608	52.90715287
1685.614698	53.725188
1685.368669	54.54282084
1685.122711	55.3509963
1684.876825	56.17160743
1684.63101	56.99373335
1684.385268	57.74892954
1684.139597	58.47131381
1683.893998	59.19772621
1683.64847	59.90841472
1683.403014	60.62816154
1683.157629	61.35708899
1682.912316	62.09532112
1682.667075	62.73980154
1682.421905	63.38024232
1682.176806	63.99219953
1681.931779	64.60326731
1681.686823	65.21950638
1681.441939	65.76767309
1681.197126	66.28663403
1680.952384	66.81001157
1680.707713	67.2849368
1680.463114	67.72542703
1680.218585	68.16911306
1679.974128	68.55612884
1679.729742	68.89898605
1679.485428	69.20337704
1679.241184	69.50044532
1678.997011	69.77692724
1678.752909	70.05482085
1678.508878	70.30133101
1678.264918	70.46530484
1678.02103	70.6222251
1677.777211	70.77846461
1677.533464	70.91490648
1677.289788	71.05162972
1677.046182	71.18863495
1676.802647	71.32088237
1676.559183	71.42583259
1676.315789	71.53099836
1676.072467	71.62556602
1675.829214	71.71658478
1675.586033	71.80143523
1675.342922	71.87095916
1675.099881	71.93780148
1674.856911	72.00213816
1674.614012	72.05166605
1674.371183	72.09782756
1674.128424	72.14308424
1673.885736	72.18551976
1673.643118	72.23518802
1673.40057	72.28694408
1673.158093	72.33889573
1672.915686	72.3914587
1672.673349	72.44624386
1672.431082	72.50987168
1672.188886	72.57675894
1671.946759	72.64378656
1671.704703	72.71088547
1671.462717	72.7815251
1671.220801	72.85253622
1670.978955	72.92362674
1670.737179	73.00195283
1670.495473	73.09091693
1670.253836	73.18000192
1670.01227	73.27500017
1669.770774	73.37467264
1669.529347	73.4886956
1669.28799	73.60949574
1669.046703	73.73361845
1668.805486	73.8633718
1668.564338	73.99662862
1668.32326	74.13365548
1668.082252	74.27420449
1667.841313	74.41802422
1667.600444	74.56327144
1667.359645	74.70880913
1667.118915	74.85524492
1666.878255	75.00713215
1666.637664	75.16026466
1666.397142	75.31794557
1666.15669	75.47525865
1665.916307	75.63290527
1665.675994	75.79088614
1665.43575	75.94854596
1665.195575	76.10636711
1664.95547	76.26452138
1664.715433	76.41271798
1664.475466	76.55578303
1664.235568	76.69914141
1663.99574	76.83954257
1663.75598	76.96802719
1663.516289	77.08930634
1663.276668	77.20480721
1663.037115	77.3111407
1662.797632	77.41031631
1662.558217	77.50776756
1662.318872	77.5990164
1662.079595	77.67892979
1661.840387	77.75114933
1661.601248	77.81091389
1661.362178	77.87077222
1661.123177	77.93053381
1660.884244	77.96733043
1660.64538	77.98638763
1660.406585	77.99503844
1660.167858	77.99553274
1659.929201	77.99603776
1659.690611	77.99655352
1659.452091	77.99146124
1659.213638	77.98352448
1658.975255	77.9755928
1658.73694	77.96339676
1658.498693	77.95075894
1658.260515	77.93813042
1658.022405	77.92001858
1657.784363	77.89652517
1657.54639	77.87079144
1657.308485	77.84499287
1657.070649	77.8209073
1656.83288	77.79684639
1656.59518	77.77287876
1656.357548	77.75008493
1656.119985	77.73439433
1655.882489	77.72579257
1655.645062	77.72349122
1655.407702	77.72121551
1655.170411	77.72425491
1654.933187	77.74378558
1654.696032	77.77582517
1654.458945	77.81086475
1654.221925	77.85425099
1653.984974	77.89767748
1653.74809	77.94114425
1653.511274	77.99092123
1653.274526	78.04622099
1653.037846	78.10559549
1652.801233	78.18707152
1652.564689	78.26866072
1652.328211	78.35697918
1652.091802	78.46314485
1651.85546	78.58548148
1651.619186	78.71594264
1651.38298	78.86559894
1651.146841	79.02634863
1650.910769	79.1874595
1650.674765	79.34893242
1650.438829	79.53200896
1650.202959	79.73217266
1649.967158	79.95145564
1649.731423	80.17665745
1649.495756	80.40558487
1649.260157	80.64334437
1649.024625	80.90559376
1648.789159	81.17803614
1648.553762	81.45215363
1648.318431	81.72964339
1648.083167	82.00809636
1647.847971	82.28751593
1647.612842	82.56907145
1647.37778	82.85332914
1647.142785	83.14061523
1646.907857	83.43192076
1646.672996	83.72380662
1646.438202	84.01415836
1646.203475	84.30375091
1645.968815	84.58851445
1645.734221	84.87102465
1645.499695	85.1452754
1645.265235	85.41797945
1645.030843	85.6915929
1644.796517	85.96611886
1644.562257	86.21900818
1644.328065	86.46132717
1644.093939	86.68629688
1643.85988	86.91144097
1643.625887	87.12274189
1643.391961	87.32672829
1643.158102	87.51080237
1642.924309	87.68336699
1642.690583	87.85517909
1642.456923	88.01943689
1642.22333	88.18402825
1641.989803	88.34895391
1641.756342	88.51087902
1641.522948	88.66432981
1641.28962	88.79865059
1641.056359	88.92291114
1640.823164	89.03388444
1640.590035	89.14365941
1640.356972	89.25142357
1640.123976	89.34242471
1639.891046	89.41861697
1639.658181	89.49022556
1639.425383	89.56000019
1639.192652	89.62984187
1638.959986	89.69975068
1638.727386	89.75713402
1638.494852	89.80615594
1638.262384	89.84055311
1638.029983	89.8717602
1637.797647	89.90077199
1637.565377	89.92306533
1637.333172	89.9434485
1637.101034	89.96140436
1636.868962	89.97928404
1636.636955	89.99669569
1636.405014	90.0141154
1636.173139	90.03154317
1635.941329	90.0491562
1635.709586	90.067816
1635.477907	90.0858372
1635.246295	90.10736331
1635.014748	90.1306905
1634.783266	90.15402874
1634.551851	90.17783478
1634.3205	90.2057801
1634.089215	90.23335236
1633.857996	90.26129211
1633.626842	90.2894246
1633.395753	90.31757188
1633.16473	90.34632894
1632.933772	90.37893666
1632.70288	90.41720297
1632.472052	90.46209766
1632.24129	90.5087069
1632.010593	90.55391341
1631.779962	90.5987495
1631.549395	90.64455227
1631.318894	90.69054965
1631.088458	90.73639102
1630.858087	90.78142241
1630.627781	90.82647849
1630.39754	90.87155925
1630.167364	90.91661778
1629.937253	90.95939464
1629.707207	91.00304205
1629.477226	91.04402653
1629.24731	91.08503074
1629.017458	91.12605469
1628.787672	91.16643264
1628.55795	91.19961126
1628.328293	91.2328052
1628.098701	91.26491345
1627.869174	91.29654704
1627.639711	91.32819501
1627.410313	91.35680253
1627.18098	91.37990708
1626.951711	91.39317649
1626.722507	91.39991594
1626.493368	91.40634421
1626.264293	91.41230122
1626.035282	91.41826357
1625.806336	91.42069252
1625.577455	91.42231688
1625.348638	91.42391175
1625.119885	91.42538262
1624.891197	91.42685706
1624.662573	91.42833509
1624.434013	91.42981669
1624.205518	91.42945684
1623.977087	91.42550577
1623.74872	91.42155822
1623.520417	91.41761417
1623.292179	91.41367363
1623.064005	91.41023279
1622.835895	91.41032728
1622.607849	91.41075805
1622.379867	91.41197637
1622.151949	91.4135043
1621.924095	91.41503726
1621.696305	91.42260337
1621.468579	91.43454355
1621.240918	91.46049324
1621.01332	91.48647186
1620.785786	91.5135349
1620.558315	91.54061068
1620.330909	91.56823569
1620.103566	91.59911379
1619.876288	91.63197173
1619.649073	91.66492583
1619.421921	91.69815775
1619.194834	91.73140644
1618.96781	91.76467192
1618.74085	91.79795419
1618.513953	91.84278798
1618.28712	91.89169978
1618.060351	91.94064204
1617.833645	91.98961477
1617.607002	92.0385362
1617.380423	92.08912438
1617.153908	92.13826474
1616.927456	92.18704275
1616.701067	92.23487485
1616.474742	92.28240661
1616.24848	92.32996771
1616.022282	92.37026977
1615.796147	92.40599565
1615.570075	92.43943113
1615.344066	92.47210209
1615.118121	92.50433324
1614.892238	92.53658042
1614.666419	92.56786576
1614.440663	92.59678542
1614.214971	92.62252084
1613.989341	92.64784073
1613.763774	92.67196162
1613.538271	92.69609503
1613.31283	92.72024096
1613.087452	92.7386114
1612.862138	92.74343888
1612.636886	92.74605927
1612.411697	92.74868408
1612.186571	92.75128617
1611.961508	92.7512717
1611.736508	92.74738251
1611.511571	92.74285282
1611.286696	92.73809065
1611.061884	92.73304574
1610.837135	92.72792109
1610.612449	92.72312604
1610.387825	92.71870469
1610.163264	92.7088129
1609.938765	92.69467215
1609.714329	92.67939589
1609.489956	92.66412575
1609.265645	92.64886173
1609.041397	92.63282767
1608.817211	92.61703329
1608.593087	92.60362388
1608.369026	92.59044627
1608.145028	92.57783027
1607.921092	92.56522071
1607.697218	92.55554027
1607.473406	92.54982427
1607.249657	92.54769588
1607.02597	92.54700721
1606.802346	92.54632107
1606.578783	92.54622426
1606.355283	92.54752664
1606.131845	92.55086093
1605.908469	92.55535188
1605.685156	92.56049527
1605.461904	92.56603539
1605.238715	92.57167541
1605.015587	92.58022081
1604.792522	92.59319155
1604.569518	92.61430313
1604.346576	92.638677
1604.123697	92.66317556
1603.900879	92.68768318
1603.678123	92.71219988
1603.45543	92.73916066
1603.232797	92.76602176
1603.010227	92.79109965
1602.787719	92.81601635
1602.565272	92.84057377
1602.342887	92.86453645
1602.120564	92.88619557
1601.898302	92.90934705
1601.676102	92.93374484
1601.453964	92.9565176
1601.231887	92.97905664
1601.009872	93.00088905
1600.787919	93.02169683
1600.566027	93.0418158
1600.344196	93.06041241
1600.122427	93.07775468
1599.90072	93.09435175
1599.679074	93.11029405
1599.457489	93.11530414
1599.235966	93.11863214
1599.014504	93.11326082
1598.793103	93.10603299
1598.571764	93.09846939
1598.350485	93.0909092
1598.129269	93.08258818
1597.908113	93.07163489
1597.687019	93.06068529
1597.465985	93.04981036
1597.245013	93.03880606
1597.024102	93.02755169
1596.803252	93.01489743
1596.582464	93.00219555
1596.361736	92.98299176
1596.141069	92.9606551
1595.920464	92.93929905
1595.699919	92.91765308
1595.479435	92.89597226
1595.259012	92.87404822
1595.03865	92.85208893
1594.818349	92.8310791
1594.598109	92.81120019
1594.377929	92.79143692
1594.157811	92.77475635
1593.937753	92.76399485
1593.717756	92.75345038
1593.497819	92.74314202
1593.277944	92.73400102
1593.058128	92.72542378
1592.838374	92.71685099
1592.61868	92.70960401
1592.399047	92.70379346
1592.179474	92.69798686
1591.959962	92.69263513
1591.740511	92.68734765
1591.52112	92.68374912
1591.301789	92.68079633
1591.082519	92.67784764
1590.863309	92.68337267
1590.64416	92.68970517
1590.425071	92.69503729
1590.206042	92.70015015
1589.987074	92.70540045
1589.768166	92.71178559
1589.549318	92.71817212
1589.330531	92.72390096
1589.111804	92.72847978
1588.893137	92.73232341
1588.67453	92.73427661
1588.455983	92.73330945
1588.237496	92.73524108
1588.01907	92.73955015
1587.800703	92.74266893
1587.582397	92.74479822
1587.36415	92.74693137
1587.145964	92.7474639
1586.927838	92.74742128
1586.709771	92.74738216
1586.491765	92.74634919
1586.273818	92.74449862
1586.055931	92.74200369
1585.838104	92.73951276
1585.620337	92.73616055
1585.40263	92.72803924
1585.184982	92.72007919
1584.967394	92.7134166
1584.749866	92.70675706
1584.532398	92.69933387
1584.314989	92.69056658
1584.09764	92.68180166
1583.880351	92.67340532
1583.663121	92.66628973
1583.445951	92.66019941
1583.22884	92.65629845
1583.011789	92.65385265
1582.794797	92.64630624
1582.577865	92.63726414
1582.360992	92.62934093
1582.144179	92.62298419
1581.927425	92.61663031
1581.710731	92.61179138
1581.494096	92.60697005
1581.27752	92.60215102
1581.061003	92.59916897
1580.844546	92.59787848
1580.628148	92.59699782
1580.41181	92.59611977
1580.19553	92.5963726
1579.97931	92.59829562
1579.763149	92.59982538
1579.547047	92.60281062
1579.331004	92.60607555
1579.11502	92.61139471
1578.899095	92.61798731
1578.68323	92.62458237
1578.467423	92.63119457
1578.251675	92.63766918
1578.035986	92.64451608
1577.820357	92.65262444
1577.604786	92.66214307
1577.389274	92.68083181
1577.173821	92.69952553
1576.958427	92.71793371
1576.743091	92.73562489
1576.527815	92.75347596
1576.312597	92.77181045
1576.097438	92.79014982
1575.882337	92.80849405
1575.667296	92.82608559
1575.452313	92.84324979
1575.237389	92.86039133
1575.022523	92.87753743
1574.807716	92.896888
1574.592967	92.91805295
1574.378277	92.94038177
1574.163646	92.96139234
1573.949073	92.98190073
1573.734559	93.00020427
1573.520103	93.01819145
1573.305705	93.03618523
1573.091366	93.05605147
1572.877086	93.07575514
1572.662863	93.0945719
1572.448699	93.11007493
1572.234594	93.1234997
1572.020546	93.13161271
1571.806557	93.13972754
1571.592627	93.14785045
1571.378754	93.15600865
1571.16494	93.16326911
1570.951183	93.16963246
1570.737485	93.17599779
1570.523846	93.18349347
1570.310264	93.19173473
1570.09674	93.2000845
1569.883274	93.20821992
1569.669867	93.21635841
1569.456517	93.21672485
1569.243225	93.21347615
1569.029992	93.21016641
1568.816816	93.20755862
1568.603698	93.20558119
1568.390638	93.20461184
1568.177636	93.20364696
1567.964692	93.20065761
1567.751806	93.19646532
1567.538977	93.19243225
1567.326206	93.18894277
1567.113493	93.18551855
1566.900838	93.18252814
1566.688241	93.1799251
1566.475701	93.1773246
1566.263218	93.1747162
1566.050794	93.17175061
1565.838427	93.16994207
1565.626117	93.16851041
1565.413866	93.1642497
1565.201671	93.15722503
1564.989534	93.14961747
1564.777455	93.14110148
1564.565433	93.13240205
1564.353469	93.12488292
1564.141562	93.12429345
1563.929712	93.12399616
1563.71792	93.12370249
1563.506185	93.12247756
1563.294508	93.11977511
1563.082888	93.11643258
1562.871325	93.11284116
1562.659819	93.10884903
1562.448371	93.10486116
1562.23698	93.0996926
1562.025646	93.09120752
1561.814369	93.08130307
1561.603149	93.0735374
1561.391987	93.06638599
1561.180881	93.05924063
1560.969833	93.05210132
1560.758842	93.04409029
1560.547907	93.03376344
1560.33703	93.02502164
1560.12621	93.02071714
1559.915447	93.01641632
1559.70474	93.0122387
1559.494091	93.00839346
1559.283498	93.00465077
1559.072962	92.99830157
1558.862484	92.9880634
1558.652062	92.97782748
1558.441696	92.96759383
1558.231388	92.95783452
1558.021136	92.94899577
1557.810941	92.94085797
1557.600803	92.9370591
1557.390721	92.93326549
1557.180696	92.92947713
1556.970728	92.92666208
1556.760816	92.92815075
1556.550961	92.92958098
1556.341163	92.92468143
1556.131421	92.91978937
1555.921735	92.9149048
1555.712106	92.91002772
1555.502534	92.90699401
1555.293018	92.90592269
1555.083558	92.9019514
1554.874155	92.89798453
1554.664809	92.89402209
1554.455518	92.8901548
1554.246284	92.88650696
1554.037106	92.88283648
1553.827985	92.88076298
1553.61892	92.8796547
1553.409911	92.87854887
1553.200958	92.87744548
1552.992062	92.8762602
1552.783221	92.87577104
1552.574437	92.86902301
1552.365709	92.8615533
1552.157037	92.85408739
1551.948421	92.84664288
1551.739862	92.83909795
1551.531358	92.83044881
1551.32291	92.82429151
1551.114519	92.82459958
1550.906183	92.82491089
1550.697903	92.82522544
1550.48968	92.82554324
1550.281512	92.82429621
1550.0734	92.82085574
1549.865344	92.81711863
1549.657343	92.81338604
1549.449399	92.80965797
1549.24151	92.80590314
1549.033677	92.80213563
1548.8259	92.7996365
1548.618179	92.80133462
1548.410513	92.80334159
1548.202903	92.80535531
1547.995349	92.80737576
1547.78785	92.80920981
1547.580407	92.81437283
1547.37302	92.82177556
1547.165688	92.82918184
1546.958412	92.83659169
1546.751191	92.84462535
1546.544025	92.85313009
1546.336916	92.86184013
1546.129861	92.86709852
1545.922862	92.86926876
1545.715919	92.87144003
1545.509031	92.87361233
1545.302198	92.87578567
1545.095421	92.88239784
1544.888699	92.89259874
1544.682032	92.9028048
1544.475421	92.91301603
1544.268864	92.92323243
1544.062364	92.93350833
1543.855918	92.94417725
1543.649527	92.95058737
1543.443192	92.95104344
1543.236912	92.95150686
1543.030687	92.95197765
1542.824517	92.9524558
1542.618402	92.95234013
1542.412342	92.95169046
1542.206337	92.95106147
1542.000388	92.95043685
1541.794493	92.94922252
1541.588653	92.94628826
1541.382868	92.94509734
1541.177139	92.94365226
1540.971464	92.9435555
1540.765844	92.94384615
1540.560278	92.94414035
1540.354768	92.94443809
1540.149312	92.94261225
1539.943912	92.9344105
1539.738566	92.92487871
1539.533275	92.91535073
1539.328038	92.90582658
1539.122856	92.89630625
1538.917729	92.88678973
1538.712657	92.87683121
1538.507639	92.87032785
1538.302676	92.86813566
1538.097768	92.86594676
1537.892914	92.86376117
1537.688114	92.86126058
1537.48337	92.85586924
1537.278679	92.84822548
1537.074043	92.84023519
1536.869462	92.832251
1536.664935	92.82573002
1536.460463	92.81911869
1536.256045	92.80757678
1536.051681	92.79588036
1535.847372	92.78614014
1535.643117	92.77640736
1535.438916	92.76668202
1535.23477	92.75721119
1535.030678	92.75256344
1534.82664	92.74770668
1534.622656	92.74348754
1534.418727	92.73927203
1534.214852	92.73506016
1534.011031	92.73085192
1533.807264	92.72595769
1533.603551	92.7213284
1533.399893	92.71310473
1533.196288	92.70283058
1532.992738	92.69255857
1532.789241	92.68228868
1532.585799	92.67640672
1532.38241	92.67247656
1532.179076	92.67030965
1531.975796	92.66887848
1531.772569	92.66685474
1531.569396	92.66421007
1531.366278	92.66328906
1531.163213	92.66632324
1530.960202	92.66902487
1530.757244	92.66819603
1530.554341	92.66737197
1530.351491	92.66655269
1530.148696	92.6645591
1529.945954	92.66312302
1529.743265	92.66248722
1529.54063	92.66244477
1529.338049	92.66240636
1529.135522	92.66237197
1528.933048	92.66234162
1528.730628	92.66389281
1528.528262	92.66498914
1528.325949	92.6692656
1528.123689	92.67390155
1527.921483	92.67853958
1527.719331	92.68015982
1527.517232	92.68027827
1527.315187	92.6799082
1527.113195	92.67875245
1526.911256	92.67713303
1526.709371	92.67688188
1526.507539	92.67663199
1526.305761	92.67477047
1526.104036	92.67152949
1525.902364	92.67130562
1525.700745	92.67460959
1525.49918	92.67791553
1525.297668	92.68059293
1525.096209	92.6827794
1524.894804	92.68394417
1524.693452	92.68484863
1524.492152	92.68483048
1524.290906	92.68480837
1524.089714	92.68478887
1523.888574	92.68459092
1523.687487	92.68425491
1523.486453	92.68449678
1523.285473	92.68565236
1523.084545	92.68681104
1522.883671	92.68903963
1522.682849	92.6926312
1522.48208	92.69633667
1522.281365	92.70019646
1522.080702	92.70447714
1521.880092	92.70898699
1521.679535	92.71337014
1521.479031	92.71775537
1521.278579	92.72225211
1521.078181	92.72712415
1520.877835	92.72815516
1520.677542	92.72763318
1520.477302	92.72764521
1520.277114	92.7288025
1520.07698	92.73002327
1519.876898	92.73242124
1519.676868	92.7348197
1519.476891	92.73817403
1519.276967	92.74167994
1519.077096	92.74507273
1518.877277	92.7479597
1518.67751	92.75084731
1518.477796	92.75196046
1518.278135	92.75018934
1518.078526	92.74830357
1517.87897	92.74594002
1517.679466	92.74357915
1517.480014	92.74119978
1517.280615	92.73881304
1517.081269	92.73598261
1516.881974	92.73219369
1516.682732	92.72840734
1516.483543	92.72496227
1516.284405	92.72344589
1516.08532	92.72177784
1515.886288	92.72211395
1515.687307	92.72240741
1515.488379	92.72216323
1515.289503	92.72191996
1515.090679	92.72123306
1514.891907	92.71953862
1514.693188	92.71784502
1514.49452	92.71501723
1514.295905	92.71177933
1514.097342	92.70934476
1513.898831	92.70710669
1513.700372	92.70486958
1513.501965	92.70620446
1513.303609	92.70927175
1513.105306	92.71280181
1512.907055	92.71635623
1512.708856	92.71991245
1512.510709	92.72275685
1512.312613	92.72555235
1512.11457	92.72937155
1511.916578	92.73315051
1511.718639	92.73693147
1511.520751	92.73866218
1511.322915	92.73758331
1511.12513	92.73665412
1510.927398	92.73639235
1510.729717	92.73546264
1510.532088	92.73439909
1510.33451	92.73333826
1510.136984	92.73275789
1509.93951	92.73255391
1509.742088	92.73235248
1509.544717	92.73293715
1509.347398	92.73340846
1509.15013	92.73303154
1508.952914	92.73265711
1508.755749	92.73228516
1508.558636	92.72643364
1508.361575	92.71896654
1508.164565	92.71077964
1507.967606	92.70259513
1507.770699	92.6945632
1507.573843	92.68717998
1507.377039	92.67850479
1507.180286	92.66887056
1506.983584	92.65972422
1506.786934	92.65058055
1506.590335	92.64469553
1506.393787	92.6402466
1506.197291	92.63323608
1506.000846	92.62413058
1505.804452	92.61499552
1505.608109	92.60586497
1505.411818	92.59673892
1505.215577	92.5870812
1505.019388	92.57730714
1504.82325	92.5675376
1504.627163	92.55728913
1504.431127	92.54729422
1504.235142	92.5373037
1504.039209	92.52731757
1503.843326	92.51795903
1503.647494	92.5130267
1503.451714	92.50951108
1503.255984	92.50599683
1503.060305	92.50248395
1502.864678	92.4985089
1502.669101	92.49435765
1502.473575	92.49198948
1502.2781	92.48962261
1502.082675	92.48640778
1501.887302	92.48311109
1501.691979	92.47640218
1501.496708	92.4695768
1501.301487	92.46955649
1501.106316	92.47273977
1500.911197	92.47575061
1500.716128	92.47876588
1500.52111	92.48179994
1500.326143	92.48502574
1500.131226	92.48825593
1499.93636	92.49149049
1499.741544	92.49525485
1499.546779	92.49963574
1499.352065	92.50402086
1499.157401	92.5084102
1498.962788	92.51244041
1498.768225	92.51570211
1498.573713	92.51939927
1498.379251	92.5230988
1498.18484	92.52680069
1497.990479	92.53117182
1497.796169	92.53501541
1497.601909	92.53865785
1497.407699	92.5423025
1497.21354	92.54700508
1497.019431	92.5526412
1496.825373	92.56030439
1496.631365	92.56713769
1496.437407	92.56246582
1496.243499	92.55901115
1496.049641	92.55583308
1495.855834	92.55265749
1495.662077	92.549489
1495.46837	92.54633252
1495.274714	92.54317852
1495.081107	92.53984177
1494.887551	92.53607288
1494.694044	92.53240226
1494.500588	92.52873415
1494.307182	92.52506854
1494.113826	92.51760213
1493.92052	92.5082653
1493.727264	92.4988542
1493.534058	92.48944829
1493.340902	92.48004759
1493.147796	92.46950859
1492.95474	92.45855347
1492.761733	92.44760379
1492.568777	92.43665953
1492.37587	92.4250795
1492.183014	92.41338945
1491.990207	92.40192198
1491.79745	92.39719409
1491.604743	92.3955627
1491.412086	92.39244576
1491.219478	92.38893788
1491.02692	92.38543079
1490.834412	92.38174107
1490.641953	92.37792012
1490.449545	92.37410004
1490.257186	92.36949615
1490.064876	92.36475743
1489.872616	92.35943684
1489.680406	92.35411735
1489.488245	92.35320027
1489.296134	92.35899583
1489.104073	92.3650964
1488.912061	92.37066537
1488.720098	92.37624163
1488.528185	92.38198029
1488.336322	92.38894827
1488.144508	92.39592328
1487.952743	92.40290531
1487.761028	92.40989437
1487.569362	92.41687802
1487.377746	92.4202185
1487.186179	92.42053921
1486.994661	92.41904378
1486.803192	92.41783806
1486.611773	92.41804843
1486.420404	92.41861518
1486.229083	92.41918564
1486.037812	92.41986682
1485.84659	92.42057262
1485.655417	92.42173629
1485.464293	92.42330976
1485.273218	92.42488677
1485.082193	92.42597801
1484.891217	92.42268166
1484.70029	92.41386154
1484.509412	92.39908479
1484.318583	92.38603615
1484.127803	92.37403389
1483.937072	92.36205795
1483.74639	92.34866261
1483.555757	92.33424164
1483.365173	92.31982703
1483.174638	92.30541878
1482.984152	92.29101689
1482.793715	92.27644547
1482.603327	92.26522309
1482.412988	92.25208481
1482.222697	92.23591359
1482.032456	92.21848508
1481.842263	92.20039065
1481.652119	92.1820205
1481.462024	92.16361664
1481.271978	92.14476614
1481.08198	92.12535238
1480.892031	92.10265
1480.702131	92.07996227
1480.512279	92.05728917
1480.322477	92.03557721
1480.132722	92.01838104
1479.943017	92.00277936
1479.75336	91.98954465
1479.563752	91.97322543
1479.374192	91.95500247
1479.184681	91.93635278
1478.995218	91.91762976
1478.805804	91.89909725
1478.616439	91.88057122
1478.427122	91.86205167
1478.237853	91.8435386
1478.048633	91.82368275
1477.859462	91.80506833
1477.670338	91.78662708
1477.481263	91.7740961
1477.292237	91.76057759
1477.103259	91.74545851
1476.914329	91.72923424
1476.725448	91.71304745
1476.536614	91.69692075
1476.34783	91.68440962
1476.159093	91.67299029
1475.970405	91.66158092
1475.781765	91.65016459
1475.593173	91.63697848
1475.404629	91.62386015
1475.216133	91.61076595
1475.027686	91.5976939
1474.839287	91.58575446
1474.650936	91.57428284
1474.462633	91.5645146
1474.274378	91.5528125
1474.086171	91.54106065
1473.898012	91.52931638
1473.709901	91.5175797
1473.521839	91.50585059
1473.333824	91.4889409
1473.145857	91.47145924
1472.957938	91.45240573
1472.770067	91.42923291
1472.582244	91.40684181
1472.394469	91.38573626
1472.206742	91.36632676
1472.019063	91.34509483
1471.831431	91.32205982
1471.643847	91.29809374
1471.456312	91.27413781
1471.268824	91.25019204
1471.081383	91.22319582
1470.893991	91.19453328
1470.706646	91.16532454
1470.519349	91.13229892
1470.332099	91.09878352
1470.144898	91.06254538
1469.957744	91.02496536
1469.770637	90.98540083
1469.583578	90.94488892
1469.396567	90.90440251
1469.209604	90.86394159
1469.022688	90.82350615
1468.835819	90.78419593
1468.648998	90.74290021
1468.462225	90.70054302
1468.275499	90.65823159
1468.08882	90.61596383
1467.90219	90.569538
1467.715606	90.51916493
1467.52907	90.46611453
1467.342581	90.41287041
1467.15614	90.35279454
1466.969746	90.29276506
1466.783399	90.23278195
1466.5971	90.17348425
1466.410848	90.11481539
1466.224644	90.05564432
1466.038486	89.9955389
1465.852376	89.93389007
1465.666314	89.87182124
1465.480298	89.80153325
1465.29433	89.71990631
1465.108408	89.63436096
1464.922534	89.5474134
1464.736708	89.46057125
1464.550928	89.37383436
1464.365195	89.2854807
1464.17951	89.19236554
1463.993871	89.08585613
1463.80828	88.97576331
1463.622736	88.8550757
1463.437238	88.73163308
1463.251788	88.60564865
1463.066385	88.47732543
1462.881029	88.34092871
1462.695719	88.18556977
1462.510457	88.02337568
1462.325242	87.86151723
1462.140073	87.69715342
1461.954951	87.52582434
1461.769877	87.3548627
1461.584849	87.18146184
1461.399868	86.98980418
1461.214933	86.7801331
1461.030046	86.57042516
1460.845205	86.34168465
1460.660411	86.10314623
1460.475664	85.85167849
1460.290963	85.59791967
1460.10631	85.34493065
1459.921703	85.08988829
1459.737142	84.82064359
1459.552629	84.53896244
1459.368162	84.23977849
1459.183741	83.92903265
1458.999367	83.56476657
1458.81504	83.2022001
1458.630759	82.83105931
1458.446525	82.45491266
1458.262337	82.04544206
1458.078196	81.5956561
1457.894102	81.14846499
1457.710054	80.70269767
1457.526052	80.22914385
1457.342097	79.75853326
1457.158188	79.29084661
1456.974326	78.82179292
1456.79051	78.28823793
1456.60674	77.73302814
1456.423017	77.16211971
1456.23934	76.5386186
1456.055709	75.90618956
1455.872125	75.23952102
1455.688587	74.57874402
1455.505095	73.9239216
1455.32165	73.2350238
1455.138251	72.54918795
1454.954898	71.81734984
1454.771591	71.06995848
1454.58833	70.28931558
1454.405116	69.44746788
1454.221948	68.61650109
1454.038825	67.77861423
1453.855749	66.94140443
1453.672719	66.03180774
1453.489735	65.11690994
1453.306798	64.21505505
1453.123906	63.29821644
1452.94106	62.38785963
1452.75826	61.49114467
1452.575507	60.60785946
1452.392799	59.73653587
1452.210137	58.81009597
1452.027521	57.89392428
1451.844951	56.9709608
1451.662427	56.05924166
1451.479949	55.15234712
1451.297517	54.23838957
1451.11513	53.34011865
